Timestamp,Date,Measure,EUROe,EURT,USDL,BRLA,USDV,USDGLO,NZDD,BEAN,TRYB,USDe,FDUSD,ZUSD,VCHF,DAI,aUSDT,USD0,QCAD,CNHT,USDD,USDz,sEUR,XIDR,AUSD,AUDD,sUSD,M,EURS,AUDF,PYUSD,AGEUR,USDM,BRZ,XSGD,USDT,GHO,BSC-BUSD,LUSD,1GBP,EURL,GUSD,MXNT,BUSD,GYEN,USDP,FRAX,USDC,BSC-USD,EURC,EURCV,IDRT
1527206400000,2018-05-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.00,,,,,,,,,,,,,,,,
1527292800000,2018-05-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.00,,,,,,,,,,,,,,,,
1527379200000,2018-05-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.00,,,,,,,,,,,,,,,,
1527465600000,2018-05-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.00,,,,,,,,,,,,,,,,
1527552000000,2018-05-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.00,,,,,,,,,,,,,,,,
1527638400000,2018-05-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.00,,,,,,,,,,,,,,,,
1527724800000,2018-05-31,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.00,,,,,,,,,,,,,,,,
1527811200000,2018-06-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.00,,,,,,,,,,,,,,,,
1527897600000,2018-06-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.00,,,,,,,,,,,,,,,,
1527984000000,2018-06-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.00,,,,,,,,,,,,,,,,
1528070400000,2018-06-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.00,,,,,,,,,,,,,,,,
1528156800000,2018-06-05,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.00,,,,,,,,,,,,,,,,
1528243200000,2018-06-06,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.00,,,,,,,,,,,,,,,,
1528329600000,2018-06-07,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.00,,,,,,,,,,,,,,,,
1528416000000,2018-06-08,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.00,,,,,,,,,,,,,,,,
1528502400000,2018-06-09,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.00,,,,,,,,,,,,,,,,
1528588800000,2018-06-10,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.00,,,,,,,,,,,,,,,,
1528675200000,2018-06-11,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.00,,,,,,,,,,,,,,,,
1528761600000,2018-06-12,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.00,,,,,,,,,,,,,,,,
1528848000000,2018-06-13,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.00,,,,,,,,,,,,,,,,
1528934400000,2018-06-14,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.00,,,,,,,,,,,,,,,,
1529020800000,2018-06-15,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.00,,,,,,,,,,,,,,,,
1529107200000,2018-06-16,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.00,,,,,,,,,,,,,,,,
1529193600000,2018-06-17,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.00,,,,,,,,,,,,,,,,
1529280000000,2018-06-18,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.00,,,,,,,,,,,,,,,,
1529366400000,2018-06-19,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.00,,,,,,,,,,,,,,,,
1529452800000,2018-06-20,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.00,,,,,,,,,,,,,,,,
1529539200000,2018-06-21,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.00,,,,,,,,,,,,,,,,
1529625600000,2018-06-22,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,1028.00,,,,,,,,,,,,,,,,
1529712000000,2018-06-23,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,,,,,,,1031.00,,,,,,,,,,,,,,,,
1529798400000,2018-06-24,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,,,,,,,1051.00,,,,,,,,,,,,,,,,
1529884800000,2018-06-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,,,,,,,1068.00,,,,,,,,,,,,,,,,
1529971200000,2018-06-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,19.00,,,,,,,1087.00,,,,,,,,,,,,,,,,
1530057600000,2018-06-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,62.00,,,,,,,1099.00,,,,,,,,,,,,,,,,
1530144000000,2018-06-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,91.00,,,,,,,1179.00,,,,,,,,,,,,,,,,
1530230400000,2018-06-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,105.00,,,,,,,1280.00,,,,,,,,,,,,,,,,
1530316800000,2018-06-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,105.00,,,,,,,1274.00,,,,,,,,,,,,,,,,
1530403200000,2018-07-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,106.00,,,,,,,1383.00,,,,,,,,,,,,,,,,
1530489600000,2018-07-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,115.00,,,,,,,1549.00,,,,,,,,,,,,,,,,
1530576000000,2018-07-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,122.00,,,,,,,1681.00,,,,,,,,,,,,,,,,
1530662400000,2018-07-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,133.00,,,,,,,1789.00,,,,,,,,,,,,,,,,
1530748800000,2018-07-05,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,146.00,,,,,,,1673.00,,,,,,,,,,,,,,,,
1530835200000,2018-07-06,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,,,,,,,1683.00,,,,,,,,,,,,,,,,
1530921600000,2018-07-07,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,149.00,,,,,,,1521.00,,,,,,,,,,,,,,,,
1531008000000,2018-07-08,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,,,,,,,1386.00,,,,,,,,,,,,,,,,
1531094400000,2018-07-09,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,159.00,,,,,,,1345.00,,,,,,,,,,,,,,,,
1531180800000,2018-07-10,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,162.00,,,,,,,1349.00,,,,,,,,,,,,,,,,
1531267200000,2018-07-11,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,164.00,,,,,,,1360.00,,,,,,,,,,,,,,,,
1531353600000,2018-07-12,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,170.00,,,,,,,1371.00,,,,,,,,,,,,,,,,
1531440000000,2018-07-13,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,171.00,,,,,,,1380.00,,,,,,,,,,,,,,,,
1531526400000,2018-07-14,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,176.00,,,,,,,1386.00,,,,,,,,,,,,,,,,
1531612800000,2018-07-15,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,178.00,,,,,,,1383.00,,,,,,,,,,,,,,,,
1531699200000,2018-07-16,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,186.00,,,,,,,1390.00,,,,,,,,,,,,,,,,
1531785600000,2018-07-17,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,193.00,,,,,,,1400.00,,,,,,,,,,,,,,,,
1531872000000,2018-07-18,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,198.00,,,,,,,1403.00,,,,,,,,,,,,,,,,
1531958400000,2018-07-19,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,197.00,,,,,,,1413.00,,,,,,,,,,,,,,,,
1532044800000,2018-07-20,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,200.00,,,,,,,1415.00,,,,,,,,,,,,,,,,
1532131200000,2018-07-21,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,203.00,,,,,,,1419.00,,,,,,,,,,,,,,,,
1532217600000,2018-07-22,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,204.00,,,,,,,1425.00,,,,,,,,,,,,,,,,
1532304000000,2018-07-23,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,210.00,,,,,,,1436.00,,,,,,,,,,,,,,,,
1532390400000,2018-07-24,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,210.00,,,,,,,1435.00,,,,,,,,,,,,,,,,
1532476800000,2018-07-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,212.00,,,,,,,1447.00,,,,,,,,,,,,,,,,
1532563200000,2018-07-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,212.00,,,,,,,1450.00,,,,,,,,,,,,,,,,
1532649600000,2018-07-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,213.00,,,,,,,1459.00,,,,,,,,,,,,,,,,
1532736000000,2018-07-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,214.00,,,,,,,1497.00,,,,,,,,,,,,,,,,
1532822400000,2018-07-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,214.00,,,,,,,1525.00,,,,,,,,,,,,,,,,
1532908800000,2018-07-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,215.00,,,,,,,1282.00,,,,,,,,,,,,,,,,
1532995200000,2018-07-31,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,214.00,,,,,,,1253.00,,,,,,,,,,,,,,,,
1533081600000,2018-08-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,218.00,,,,,,,1240.00,,,,,,,,,,,,,,,,
1533168000000,2018-08-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,223.00,,,,,,,1247.00,,,,,,,,,,,,,,,,
1533254400000,2018-08-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,227.00,,,,,,,1248.00,,,,,,,,,,,,,,,,
1533340800000,2018-08-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,228.00,,,,,,,1255.00,,,,,,,,,,,,,,,,
1533427200000,2018-08-05,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,228.00,,,,,,,1256.00,,,,,,,,,,,,,,,,
1533513600000,2018-08-06,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,229.00,,,,,,,1231.00,,,,,,,,,,,,,,,,
1533600000000,2018-08-07,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,231.00,,,,,,,1259.00,,,,,,,,,,,,,,,,
1533686400000,2018-08-08,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,236.00,,,,,,,1275.00,,,,,,,,,,,,,,,,
1533772800000,2018-08-09,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,240.00,,,,,,,1268.00,,,,,,,,,,,,,,,,
1533859200000,2018-08-10,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,245.00,,,,,,,1298.00,,,,,,,,,,,,,,,,
1533945600000,2018-08-11,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,246.00,,,,,,,1315.00,,,,,,,,,,,,,,,,
1534032000000,2018-08-12,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,246.00,,,,,,,1333.00,,,,,,,,,,,,,,,,
1534118400000,2018-08-13,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,246.00,,,,,,,1321.00,,,,,,,,,,,,,,,,
1534204800000,2018-08-14,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,251.00,,,,,,,1333.00,,,,,,,,,,,,,,,,
1534291200000,2018-08-15,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,252.00,,,,,,,1343.00,,,,,,,,,,,,,,,,
1534377600000,2018-08-16,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,254.00,,,,,,,1361.00,,,,,,,,,,,,,,,,
1534464000000,2018-08-17,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,257.00,,,,,,,1379.00,,,,,,,,,,,,,,,,
1534550400000,2018-08-18,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,258.00,,,,,,,1385.00,,,,,,,,,,,,,,,,
1534636800000,2018-08-19,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,258.00,,,,,,,1393.00,,,,,,,,,,,,,,,,
1534723200000,2018-08-20,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,259.00,,,,,,,1400.00,,,,,,,,,,,,,,,,
1534809600000,2018-08-21,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,261.00,,,,,,,1394.00,,,,,,,,,,,,,,,,
1534896000000,2018-08-22,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,264.00,,,,,,,1410.00,,,,,,,,,,,,,,,,
1534982400000,2018-08-23,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,265.00,,,,,,,1422.00,,,,,,,,,,,,,,,,
1535068800000,2018-08-24,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,268.00,,,,,,,1441.00,,,,,,,,,,,,,,,,
1535155200000,2018-08-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,268.00,,,,,,,1448.00,,,,,,,,,,,,,,,,
1535241600000,2018-08-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,269.00,,,,,,,1461.00,,,,,,,,,,,,,,,,
1535328000000,2018-08-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,271.00,,,,,,,1473.00,,,,,,,,,,,,,,,,
1535414400000,2018-08-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,273.00,,,,,,,1500.00,,,,,,,,,,,,,,,,
1535500800000,2018-08-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,274.00,,,,,,,1508.00,,,,,,,,,,,,,,,,
1535587200000,2018-08-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,282.00,,,,,,,1505.00,,,,,,,,,,,,,,,,
1535673600000,2018-08-31,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,284.00,,,,,,,1518.00,,,,,,,,,,,,,,,,
1535760000000,2018-09-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,284.00,,,,,,,1533.00,,,,,,,,,,,,,,,,
1535846400000,2018-09-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,288.00,,,,,,,1534.00,,,,,,,,,,,,,,,,
1535932800000,2018-09-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,292.00,,,,,,,1557.00,,,,,,,,,,,,,,,,
1536019200000,2018-09-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,293.00,,,,,,,1553.00,,,,,,,,,,,,,,,,
1536105600000,2018-09-05,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,300.00,,,,,,,1569.00,,,,,,,,,,,,,,,,
1536192000000,2018-09-06,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,304.00,,,,,,,1590.00,,,,,,,,,,,,,,,,
1536278400000,2018-09-07,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,306.00,,,,,,,1574.00,,,,,,,,,,,,,,,,
1536364800000,2018-09-08,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,311.00,,,,,,,1583.00,,,,,,,,,,,,,,,,
1536451200000,2018-09-09,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,310.00,,,,,,,1596.00,,,,,,3.00,,,,,,,,,,
1536537600000,2018-09-10,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,312.00,,,,,,,1618.00,,,,,,26.00,,,,11.00,,4.00,,,,
1536624000000,2018-09-11,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,313.00,,,,,,,1623.00,,,,,,37.00,,,,16.00,,4.00,,,,
1536710400000,2018-09-12,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,316.00,,,,,,,1633.00,,,,,,49.00,,,,18.00,,6.00,,,,
1536796800000,2018-09-13,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,321.00,,,,,,,1651.00,,,,,,64.00,,,,23.00,,6.00,,,,
1536883200000,2018-09-14,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,321.00,,,,,,,1673.00,,,,,,69.00,,,,23.00,,6.00,,,,
1536969600000,2018-09-15,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,323.00,,,,,,,1689.00,,,,,,72.00,,,,24.00,,6.00,,,,
1537056000000,2018-09-16,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,322.00,,,,,,,1701.00,,,,,,76.00,,,,26.00,,6.00,,,,
1537142400000,2018-09-17,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,324.00,,,,,,,1748.00,,,,,,84.00,,,,31.00,,6.00,,,,
1537228800000,2018-09-18,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,326.00,,,,,,,1735.00,,,,,,91.00,,,,41.00,,6.00,,,,
1537315200000,2018-09-19,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,328.00,,,,,,,1803.00,,,,,,106.00,,,,66.00,,6.00,,,,
1537401600000,2018-09-20,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,328.00,,,,,,,1828.00,,,,,,113.00,,,,73.00,,6.00,,,,
1537488000000,2018-09-21,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,333.00,,,,,,,1891.00,,,,,,126.00,,,,94.00,,6.00,,,,
1537574400000,2018-09-22,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,336.00,,,,,,,1818.00,,,,,,127.00,,,,95.00,,7.00,,,,
1537660800000,2018-09-23,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,336.00,,,,,,,1832.00,,,,,,132.00,,,,95.00,,7.00,,,,
1537747200000,2018-09-24,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,342.00,,,,,,,1843.00,,,,,,131.00,,,,107.00,,8.00,,,,
1537833600000,2018-09-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,349.00,,,,,,,1847.00,,,,,,139.00,,,,111.00,,9.00,,,,
1537920000000,2018-09-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,353.00,,,,,,,1903.00,,,,,,141.00,,,,112.00,,11.00,,,,
1538006400000,2018-09-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,364.00,,,,,,,1921.00,,,,,,146.00,,,,117.00,,23.00,,,,
1538092800000,2018-09-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,366.00,,,,,,,1919.00,,,,,,154.00,,,,161.00,,41.00,,,,
1538179200000,2018-09-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,365.00,,,,,,,1943.00,,,,,,164.00,,,,185.00,,43.00,,,,
1538265600000,2018-09-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,365.00,,,,,,,1935.00,,,,,,169.00,,,,135.00,,48.00,,,,
1538352000000,2018-10-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,368.00,,,,,,,1936.00,,,,,,170.00,,,,142.00,,60.00,,,,
1538438400000,2018-10-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,371.00,,,,,,,1942.00,,,,,,173.00,,,,145.00,,96.00,,,,
1538524800000,2018-10-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,386.00,,,,,,,1944.00,,,,,,173.00,,,,141.00,,98.00,,,,
1538611200000,2018-10-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,407.00,,,,,,,1960.00,,,,,,175.00,,,,144.00,,105.00,,,,
1538697600000,2018-10-05,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,436.00,,,,,,,1975.00,,,,,,178.00,,,,144.00,,106.00,,,,
1538784000000,2018-10-06,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,438.00,,,,,,,1979.00,,,,,,178.00,,,,143.00,,106.00,,,,
1538870400000,2018-10-07,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,438.00,,,,,,,1985.00,,,,,,178.00,,,,147.00,,108.00,,,,
1538956800000,2018-10-08,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,439.00,,,,,,,1996.00,,,,,,182.00,,,,150.00,,107.00,,,,
1539043200000,2018-10-09,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,446.00,,,,,,,1992.00,,,,,,192.00,,,,164.00,,106.00,,,,
1539129600000,2018-10-10,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,449.00,,,,,,,2034.00,,,,,,196.00,,,,176.00,,109.00,,,,
1539216000000,2018-10-11,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,454.00,,,,,,,2023.00,,,,,,199.00,,,,184.00,,117.00,,,,
1539302400000,2018-10-12,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,462.00,,,,,,,2014.00,,,,,,203.00,,,,187.00,,120.00,,,,
1539388800000,2018-10-13,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,462.00,,,,,,,2015.00,,,,,,207.00,,,,193.00,,120.00,,,,
1539475200000,2018-10-14,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,464.00,,,,,,,2020.00,,,,,,203.00,,,,197.00,,122.00,,,,
1539561600000,2018-10-15,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,482.00,,,,,,,2021.00,,,,,,213.00,,,,217.00,,126.00,,,,
1539648000000,2018-10-16,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,522.00,,,,,,,2021.00,,,,,,238.00,,,,235.00,,144.00,,,,
1539734400000,2018-10-17,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,533.00,,,,,,,2024.00,,,,,,252.00,,,,253.00,,153.00,,,,
1539820800000,2018-10-18,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,551.00,,,,,,,2035.00,,,,,,286.00,,,,261.00,,156.00,,,,
1539907200000,2018-10-19,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,556.00,,,,,,,2045.00,,,,,,314.00,,,,386.00,,161.00,,,,
1539993600000,2018-10-20,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,558.00,,,,,,,2049.00,,,,,,326.00,,,,777.00,,173.00,,,,
1540080000000,2018-10-21,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,562.00,,,,,,,2061.00,,,,,,334.00,,,,567.00,,174.00,,,,
1540166400000,2018-10-22,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,607.00,,,,,,,2065.00,,,,,,342.00,,,,544.00,,185.00,,,,
1540252800000,2018-10-23,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,624.00,,,,,,,2071.00,,,,,,360.00,,,,554.00,,223.00,,,,
1540339200000,2018-10-24,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,642.00,,,,,,,2080.00,,,,,,374.00,,,,559.00,,276.00,,,,
1540425600000,2018-10-25,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,659.00,,,,,,,2081.00,,,,,,381.00,,,,620.00,,312.00,,,,
1540512000000,2018-10-26,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,663.00,,,,,,,2092.00,,,,,,396.00,,,,1988.00,,333.00,,,,
1540598400000,2018-10-27,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,666.00,,,,,,,2100.00,,,,,,401.00,,,,1958.00,,349.00,,,,
1540684800000,2018-10-28,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,665.00,,,,,,,2107.00,,,,,,404.00,,,,1955.00,,360.00,,,,
1540771200000,2018-10-29,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,673.00,,,,,,,2116.00,,,,,,413.00,,,,1959.00,,376.00,,,,
1540857600000,2018-10-30,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,679.00,,,,,,,2130.00,,,,,,417.00,,,,1967.00,,392.00,,,,
1540944000000,2018-10-31,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,678.00,,,,,,,2147.00,,,,,,425.00,,,,1979.00,,411.00,,,,
1541030400000,2018-11-01,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,716.00,,,,,,,2150.00,,,,,,549.00,,,,2155.00,,447.00,,,,
1541116800000,2018-11-02,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,770.00,,,,,,,2163.00,,,,,,851.00,,,,2249.00,,470.00,,,,
1541203200000,2018-11-03,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,766.00,,,,,,,2166.00,,,,,,857.00,,,,2296.00,,473.00,,,,
1541289600000,2018-11-04,Holding Addresses (Count),,,,,,,,,,,,,,,,,,,,,,,,,,,768.00,,,,,,,2172.00,,,,,,863.00,,,,2305.00,,493.00,,,,
